schedule2,0.1695653,5,24,8
Gaussian,0.0,0,0,0
Stack,0.0,0,0,0
date-plus,0.1033333,4,30,8
RecursiveSelectionSort,0.0,0,0,0
print_tokens2,0.11875,2,55,21
countPositive,0.0,0,0,0
replace,0.1444443,9,125,39
stats,0.0,0,0,0
totinfo,0.068,2,10,2
trashAndTakeOut,0.0,0,0,0
oddOrPos,0.27999999999999997,1,10,3
cal,0.42857130000000004,3,10,3
jday-jdate,0.0,0,0,0
CheckPalindrome,0.0,0,0,0
boundedQueue,0.0,0,0,0
Heap,0.22857120000000003,1,5,0
Calculation,0.1615383,2,15,4
numZero,0.0,0,0,0
findLast,0.0,0,0,0
UnixCal,0.1999998,4,20,7
findVal,0.0,0,0,0
schedule,0.18181830000000002,4,17,5
LRS,0.0,0,0,0
InversePermutation,0.1285713,1,10,4
power,0.0,0,0,0
DigitReverser,0.0,0,0,0
testPad,0.15,2,5,1
tcas,0.2055554,11,85,24
twoPred,0.225,2,5,1
pcal,0.0914286,4,70,17
sum,0.0,0,0,0
quicksort,0.26,1,5,1
MergeSort,0.11428579999999999,1,5,1
checkIt,0.6000003,4,10,1
printPrimes,0.0,0,0,0
print_tokens,0.1473683,3,15,3
lastZero,0.0,0,0,0
Queue,0.0,0,0,0
