schedule2,0.0,0,0,0
Gaussian,0.0470592,1,4,0
Stack,0.0,0,0,0
date-plus,0.0633334,3,22,0
RecursiveSelectionSort,0.0,0,0,0
print_tokens2,0.0,0,0,0
countPositive,0.0,0,0,0
replace,0.0,0,0,0
stats,0.1666669,1,3,0
totinfo,0.048,2,40,0
trashAndTakeOut,0.0,0,0,0
oddOrPos,0.0,0,0,0
cal,0.0,0,0,0
jday-jdate,0.24666670000000002,5,20,1
CheckPalindrome,0.0,0,0,0
boundedQueue,0.0,0,0,0
Heap,0.0,0,0,0
Calculation,0.22307670000000002,2,16,0
numZero,0.0,0,0,0
findLast,0.0,0,0,0
UnixCal,0.1095237,3,41,0
findVal,0.0,0,0,0
schedule,0.0,0,0,0
LRS,0.0,0,0,0
InversePermutation,0.0,0,0,0
power,0.0,0,0,0
DigitReverser,0.0,0,0,0
testPad,0.0,0,0,0
tcas,0.0,0,0,0
twoPred,0.0,0,0,0
pcal,0.042857,3,28,0
sum,0.0,0,0,0
quicksort,0.0,0,0,0
MergeSort,0.0,0,0,0
checkIt,0.0,0,0,0
printPrimes,0.0,0,0,0
print_tokens,0.0,0,0,0
lastZero,0.0,0,0,0
Queue,0.0,0,0,0
